img_id,rx1,ry1,rx2,ry2,scale,x_6,y_6,vis_6,x_7,y_7,vis_7,x_8,y_8,vis_8,x_9,y_9,vis_9,x_0,y_0,vis_0,x_1,y_1,vis_1,x_2,y_2,vis_2,x_3,y_3,vis_3,x_4,y_4,vis_4,x_5,y_5,vis_5,x_10,y_10,vis_10,x_11,y_11,vis_11,x_12,y_12,vis_12,x_13,y_13,vis_13,x_14,y_14,vis_14,x_15,y_15,vis_15,cat_name,act_name,act_id
8577,215,96,260,151,1.7055204484262274,243.0,266.0,1.0,238.0,160.0,1.0,237.8894,151.9227,0.0,237.1106,95.0773,0.0,191.0,408.0,1.0,211.0,346.0,1.0,220.0,268.0,1.0,266.0,263.0,1.0,299.0,343.0,1.0,337.0,407.0,1.0,236.0,237.0,1.0,196.0,223.0,1.0,205.0,161.0,1.0,271.0,159.0,1.0,294.0,197.0,1.0,322.0,222.0,1.0,sports,"softball, general",522
9765,454,77,557,235,4.526593421105987,387.0,431.0,0.0,462.0,254.0,1.0,474.8923,224.9554,0.0,536.1077,87.0446,0.0,,,,363.0,594.0,0.0,348.0,429.0,1.0,425.0,433.0,0.0,429.0,605.0,0.0,,,,503.0,456.0,1.0,408.0,408.0,1.0,377.0,249.0,1.0,547.0,259.0,1.0,561.0,404.0,1.0,599.0,501.0,1.0,sports,billiards,691
5594,684,73,758,124,2.156931153282366,774.0,198.0,1.0,759.0,113.0,1.0,754.5868,111.316,0.0,687.4132,85.684,0.0,734.0,451.0,1.0,730.0,354.0,1.0,802.0,208.0,1.0,746.0,188.0,1.0,663.0,307.0,1.0,672.0,445.0,1.0,862.0,211.0,1.0,875.0,180.0,1.0,821.0,141.0,1.0,697.0,84.0,1.0,625.0,46.0,1.0,578.0,52.0,1.0,sports,skateboarding,929
259,287,20,337,93,2.1235592763094693,307.0,249.0,1.0,307.0,102.0,1.0,308.134,91.6809,0.0,315.866,21.3191,0.0,275.0,432.0,1.0,276.0,333.0,1.0,267.0,254.0,1.0,346.0,243.0,1.0,356.0,328.0,1.0,350.0,432.0,1.0,206.0,236.0,1.0,228.0,175.0,1.0,260.0,107.0,1.0,354.0,96.0,1.0,369.0,164.0,1.0,392.0,209.0,1.0,sports,juggling,65
6433,884,35,1128,342,9.411703352741203,533.0,874.0,0.0,849.0,455.0,0.0,926.3793,323.6523,0.0,1085.6207,53.3477,0.0,,,,,,,489.0,869.0,1.0,576.0,879.0,0.0,,,,,,,917.0,956.0,1.0,624.0,766.0,1.0,824.0,475.0,1.0,874.0,434.0,0.0,836.0,788.0,1.0,949.0,922.0,0.0,sports,horseback riding,305
10822,967,235,1075,387,4.475083015989759,994.0,507.0,1.0,1007.0,370.0,1.0,1003.7801,383.5697,0.0,1038.2199,238.4303,0.0,698.0,825.0,1.0,822.0,648.0,1.0,944.0,511.0,1.0,1044.0,503.0,1.0,1181.0,611.0,0.0,1245.0,815.0,1.0,907.0,664.0,1.0,891.0,545.0,1.0,920.0,376.0,1.0,1094.0,363.0,1.0,1144.0,490.0,1.0,1147.0,593.0,0.0,sports,basketball,762
2795,817,290,883,380,2.6785548342343115,812.0,642.0,1.0,847.0,425.0,1.0,848.5127,379.6178,0.0,851.4873,290.3822,0.0,,,,,,,775.0,639.0,1.0,848.0,644.0,1.0,,,,,,,749.0,593.0,1.0,762.0,505.0,1.0,778.0,408.0,1.0,916.0,442.0,1.0,917.0,562.0,1.0,893.0,650.0,1.0,sports,volleyball,196
7078,981,158,1068,263,3.2726356350806913,1013.0,540.0,1.0,1032.0,314.0,1.0,1028.4421,264.9013,0.0,1020.5579,156.0987,0.0,902.0,845.0,1.0,927.0,693.0,1.0,963.0,531.0,1.0,1063.0,549.0,1.0,1045.0,733.0,1.0,1005.0,863.0,1.0,826.0,446.0,1.0,884.0,384.0,1.0,947.0,308.0,1.0,1117.0,319.0,1.0,1131.0,406.0,1.0,1139.0,462.0,1.0,walking,walking,410
8920,390,127,445,174,1.7363133357778482,397.0,256.0,1.0,401.0,192.0,0.0,406.8084,177.3911,0.0,428.1916,123.6089,0.0,363.0,348.0,0.0,339.0,300.0,1.0,382.0,251.0,1.0,411.0,261.0,1.0,369.0,321.0,1.0,370.0,363.0,1.0,349.0,200.0,0.0,373.0,226.0,0.0,383.0,188.0,0.0,418.0,196.0,1.0,400.0,228.0,1.0,359.0,208.0,1.0,sports,"cricket, batting, bowling, fielding",585
10838,1035,436,1100,521,2.568112147083923,1066.0,703.0,1.0,1059.0,558.0,1.0,1062.9496,521.0593,0.0,1072.0504,435.9407,0.0,1124.0,913.0,1.0,1121.0,814.0,1.0,1100.0,703.0,1.0,1032.0,703.0,1.0,1023.0,828.0,1.0,1013.0,941.0,1.0,1177.0,689.0,1.0,1133.0,641.0,1.0,1117.0,561.0,1.0,1001.0,554.0,1.0,977.0,631.0,1.0,1008.0,662.0,0.0,sports,basketball,762
446,724,66,862,255,5.616461519497841,843.0,625.0,1.0,818.0,308.0,1.0,808.6426,252.7914,0.0,777.3574,68.2086,0.0,831.0,1050.0,0.0,807.0,893.0,0.0,745.0,632.0,1.0,941.0,618.0,1.0,982.0,864.0,0.0,997.0,1036.0,1.0,624.0,517.0,1.0,671.0,469.0,1.0,686.0,321.0,1.0,950.0,294.0,1.0,1027.0,458.0,1.0,1086.0,582.0,1.0,bicycling,bicycling,841
6857,483,195,531,261,1.958611753257904,586.0,312.0,0.0,537.0,225.0,0.0,539.4815,224.7518,0.0,474.5185,231.2482,0.0,586.0,323.0,0.0,560.0,283.0,0.0,595.0,309.0,0.0,576.0,315.0,1.0,522.0,301.0,1.0,499.0,375.0,1.0,575.0,200.0,0.0,567.0,185.0,1.0,551.0,205.0,0.0,522.0,245.0,1.0,483.0,277.0,1.0,470.0,250.0,1.0,sports,skateboarding,385
5893,846,87,991,300,6.184087968326454,938.0,785.0,1.0,961.0,387.0,1.0,940.6107,294.1686,0.0,896.3893,92.8314,0.0,,,,,,,873.0,789.0,1.0,1003.0,780.0,1.0,,,,,,,773.0,640.0,0.0,770.0,566.0,0.0,811.0,379.0,1.0,1111.0,395.0,1.0,1170.0,556.0,1.0,1080.0,590.0,0.0,walking,backpacking,940
2090,1567,411,1696,564,4.802999063085481,1472.0,498.0,0.0,1585.0,492.0,0.0,1551.8222,495.2108,0.0,1711.1778,479.7892,0.0,1415.0,826.0,1.0,1463.0,646.0,1.0,1403.0,460.0,1.0,1540.0,535.0,0.0,1561.0,682.0,1.0,1496.0,800.0,0.0,1482.0,711.0,1.0,1439.0,612.0,1.0,1523.0,480.0,1.0,1646.0,504.0,0.0,1715.0,612.0,1.0,1696.0,718.0,1.0,bicycling,bicycling,840
8188,617,143,661,195,1.6348210911289345,643.0,332.0,1.0,644.0,211.0,1.0,642.2209,196.056,0.0,635.7791,141.944,0.0,622.0,469.0,1.0,625.0,396.0,1.0,628.0,334.0,1.0,658.0,330.0,1.0,664.0,413.0,1.0,665.0,487.0,1.0,588.0,302.0,1.0,580.0,257.0,1.0,606.0,212.0,1.0,682.0,210.0,1.0,699.0,256.0,1.0,657.0,253.0,1.0,dancing,aerobic,479
10766,628,83,692,172,2.630929873637836,656.0,339.0,1.0,655.0,197.0,1.0,656.8535,171.2358,0.0,663.1465,83.7642,0.0,636.0,537.0,1.0,630.0,456.0,1.0,630.0,339.0,1.0,681.0,339.0,1.0,677.0,445.0,1.0,673.0,537.0,1.0,511.0,310.0,1.0,566.0,261.0,1.0,596.0,198.0,1.0,713.0,195.0,1.0,736.0,266.0,1.0,798.0,319.0,1.0,sports,"rope skipping, general",378
8569,652,98,717,184,2.5872178106993617,719.0,333.0,0.0,699.0,196.0,0.0,700.0,180.0,0.0,668.0,101.0,0.0,583.0,608.0,0.0,629.0,492.0,0.0,686.0,334.0,0.0,750.0,336.0,0.0,787.0,488.0,0.0,783.0,610.0,0.0,730.0,173.0,0.0,686.0,244.0,0.0,652.0,195.0,0.0,753.0,182.0,0.0,790.0,233.0,0.0,755.0,168.0,0.0,sports,"softball, general",522
6098,340,80,427,222,3.9967746996797304,445.0,373.0,0.0,409.0,209.0,1.0,410.31,211.9795,0.0,356.69,90.0205,0.0,,,,321.0,450.0,1.0,412.0,369.0,1.0,478.0,376.0,0.0,,,,,,,288.0,391.0,1.0,306.0,334.0,1.0,349.0,239.0,1.0,469.0,179.0,1.0,523.0,281.0,1.0,501.0,350.0,1.0,bicycling,bicycling,238
8831,621,202,739,346,4.468127124422492,789.0,596.0,0.0,719.0,377.0,0.0,706.3699,343.6436,0.0,653.6301,204.3564,0.0,768.0,850.0,0.0,671.0,708.0,0.0,738.0,593.0,0.0,840.0,598.0,0.0,752.0,721.0,0.0,834.0,890.0,0.0,703.0,556.0,0.0,733.0,438.0,0.0,669.0,355.0,0.0,768.0,398.0,1.0,848.0,457.0,1.0,885.0,532.0,0.0,dancing,Anishinaabe Jingle Dancing,580
7618,637,368,706,467,2.8961546920011028,637.0,517.0,0.0,644.0,433.0,0.0,629.4501,441.2008,0.0,713.5499,393.7992,0.0,746.0,581.0,1.0,664.0,503.0,0.0,615.0,530.0,1.0,659.0,503.0,0.0,731.0,471.0,0.0,771.0,559.0,1.0,732.0,481.0,0.0,678.0,525.0,1.0,615.0,454.0,1.0,673.0,412.0,0.0,754.0,435.0,1.0,720.0,481.0,1.0,bicycling,bicycling,454
256,1082,453,1279,719,7.944145013782162,773.0,76.0,0.0,1127.0,403.0,1.0,1143.3473,458.917,0.0,1217.6527,713.083,0.0,262.0,764.0,0.0,538.0,541.0,1.0,677.0,94.0,1.0,869.0,57.0,0.0,975.0,724.0,0.0,655.0,829.0,1.0,969.0,1068.0,1.0,935.0,798.0,1.0,935.0,404.0,1.0,1319.0,401.0,1.0,1372.0,755.0,1.0,1428.0,1056.0,1.0,sports,track and field,64
9701,188,181,213,213,0.9745891442038537,200.0,263.0,1.0,202.0,225.0,1.0,201.3689,213.2199,0.0,199.6311,180.7801,0.0,222.0,334.0,1.0,225.0,296.0,1.0,209.0,262.0,1.0,190.0,264.0,1.0,170.0,301.0,1.0,157.0,334.0,1.0,226.0,271.0,0.0,236.0,254.0,1.0,224.0,222.0,1.0,180.0,228.0,1.0,182.0,251.0,1.0,198.0,252.0,0.0,sports,hockey,804
8224,339,47,391,105,1.8695368410384425,368.0,183.0,0.0,366.0,122.0,0.0,365.6772,107.1516,0.0,364.3228,44.8484,0.0,290.0,265.0,0.0,301.0,204.0,0.0,357.0,180.0,0.0,378.0,186.0,1.0,336.0,208.0,1.0,330.0,268.0,1.0,317.0,158.0,0.0,347.0,153.0,0.0,352.0,122.0,0.0,379.0,121.0,1.0,352.0,149.0,1.0,321.0,154.0,1.0,sports,horseback riding,482
4446,252,366,363,478,3.7844735433082373,593.0,380.0,0.0,407.0,417.0,0.0,370.4951,418.8344,0.0,244.5049,425.1656,0.0,959.0,353.0,0.0,787.0,362.0,0.0,596.0,379.0,0.0,590.0,381.0,1.0,779.0,366.0,1.0,952.0,355.0,1.0,598.0,559.0,1.0,518.0,486.0,1.0,407.0,409.0,0.0,407.0,425.0,1.0,509.0,503.0,1.0,596.0,592.0,1.0,sports,"gymnastics, general",328
8611,1645,599,1677,642,1.2864089551927098,1674.0,722.0,0.0,1672.0,655.0,0.0,1667.5129,640.927,0.0,1654.4871,600.073,0.0,1714.0,814.0,1.0,1668.0,779.0,1.0,1673.0,722.0,0.0,1674.0,722.0,0.0,1661.0,769.0,1.0,1652.0,817.0,1.0,1674.0,710.0,0.0,1677.0,676.0,0.0,1674.0,647.0,0.0,1670.0,663.0,1.0,1676.0,692.0,1.0,1668.0,732.0,1.0,sports,tennis,538
10568,776,165,827,233,2.04,867.0,304.0,1.0,823.0,219.0,0.0,826.3943,222.1575,0.0,776.6057,175.8425,0.0,884.0,443.0,0.0,865.0,373.0,1.0,886.0,307.0,1.0,847.0,301.0,1.0,796.0,361.0,1.0,846.0,417.0,1.0,825.0,326.0,0.0,844.0,272.0,0.0,859.0,210.0,0.0,787.0,227.0,1.0,777.0,283.0,1.0,752.0,326.0,1.0,bicycling,bicycling,745
8028,786,254,863,343,2.8244645510255566,682.0,427.0,1.0,826.0,372.0,1.0,825.4605,345.5646,0.0,823.5395,251.4354,0.0,613.0,428.0,1.0,686.0,349.0,0.0,702.0,405.0,1.0,662.0,448.0,1.0,627.0,295.0,1.0,482.0,287.0,1.0,887.0,216.0,1.0,872.0,309.0,1.0,866.0,347.0,1.0,785.0,396.0,1.0,679.0,326.0,1.0,628.0,235.0,1.0,sports,rock climbing,471
2043,541,96,649,232,4.167992322449743,392.0,446.0,0.0,564.0,232.0,1.0,566.1845,227.2081,0.0,623.8155,100.7919,0.0,242.0,879.0,1.0,292.0,646.0,1.0,417.0,465.0,0.0,367.0,427.0,0.0,109.0,501.0,1.0,3.0,561.0,0.0,802.0,157.0,1.0,773.0,304.0,1.0,670.0,254.0,1.0,458.0,210.0,1.0,292.0,189.0,1.0,270.0,54.0,1.0,sports,rock climbing,135
463,254,27,323,115,2.6838181756594466,237.0,256.0,1.0,271.0,109.0,1.0,269.7893,111.6289,0.0,307.2107,30.3711,0.0,312.0,439.0,1.0,220.0,370.0,1.0,216.0,258.0,1.0,258.0,253.0,1.0,250.0,353.0,1.0,249.0,469.0,1.0,149.0,146.0,1.0,173.0,135.0,1.0,227.0,93.0,1.0,315.0,125.0,1.0,363.0,206.0,1.0,392.0,259.0,1.0,sports,hacky sack,17
2292,840,288,953,456,4.859214751377017,972.0,867.0,0.0,944.0,515.0,1.0,922.0297,448.8578,0.0,870.9703,295.1422,0.0,,,,,,,915.0,874.0,0.0,1028.0,860.0,0.0,,,,,,,876.0,330.0,1.0,755.0,366.0,1.0,890.0,512.0,1.0,998.0,518.0,1.0,1006.0,432.0,1.0,1009.0,349.0,1.0,sports,"archery, non-hunting",151
644,466,450,536,525,2.462194143441983,589.0,644.0,0.0,528.0,532.0,0.0,522.2868,522.5838,0.0,479.7132,452.4162,0.0,537.0,685.0,1.0,530.0,593.0,0.0,605.0,640.0,0.0,572.0,647.0,1.0,467.0,603.0,1.0,465.0,709.0,1.0,572.0,684.0,1.0,578.0,590.0,0.0,558.0,523.0,0.0,497.0,540.0,1.0,535.0,612.0,1.0,533.0,699.0,1.0,walking,backpacking,940
4002,571,42,667,187,4.173585508888011,474.0,534.0,1.0,574.0,223.0,1.0,592.3514,178.7527,0.0,645.6486,50.2473,0.0,,,,,,,532.0,549.0,1.0,415.0,518.0,1.0,369.0,696.0,1.0,,,,681.0,570.0,1.0,661.0,408.0,1.0,688.0,257.0,1.0,460.0,189.0,1.0,357.0,313.0,1.0,270.0,435.0,1.0,sports,bowling,294
2120,270,140,307,190,1.4928308678480626,218.0,274.0,0.0,265.0,204.0,0.0,275.6589,186.3107,0.0,301.3411,143.6893,0.0,219.0,409.0,1.0,225.0,332.0,1.0,214.0,273.0,1.0,222.0,274.0,0.0,239.0,331.0,1.0,234.0,403.0,1.0,285.0,284.0,1.0,271.0,255.0,1.0,260.0,211.0,1.0,269.0,197.0,0.0,274.0,245.0,0.0,280.0,284.0,0.0,sports,golf,144
5231,677,95,720,155,1.7716162112602152,699.0,291.0,1.0,693.0,180.0,1.0,695.562,154.3804,0.0,701.438,95.6196,0.0,716.0,465.0,0.0,719.0,382.0,0.0,718.0,287.0,1.0,679.0,295.0,1.0,692.0,365.0,1.0,667.0,438.0,1.0,763.0,293.0,1.0,740.0,241.0,1.0,732.0,175.0,1.0,653.0,184.0,1.0,641.0,242.0,1.0,640.0,287.0,1.0,walking,walking,558
2061,946,274,1088,435,5.15218012107496,743.0,673.0,1.0,941.0,412.0,0.0,948.5211,406.3097,0.0,1085.4789,302.6903,0.0,507.0,919.0,0.0,659.0,783.0,1.0,764.0,693.0,1.0,721.0,652.0,1.0,538.0,714.0,1.0,457.0,913.0,1.0,770.0,277.0,1.0,801.0,345.0,1.0,966.0,395.0,0.0,916.0,429.0,1.0,752.0,370.0,1.0,752.0,265.0,1.0,sports,rock climbing,135
10976,576,113,647,210,2.8849956672411134,624.0,398.0,1.0,617.0,253.0,1.0,614.385,209.4966,0.0,608.615,113.5034,0.0,433.0,657.0,1.0,510.0,519.0,1.0,592.0,399.0,1.0,656.0,397.0,1.0,745.0,530.0,1.0,794.0,654.0,1.0,550.0,346.0,1.0,527.0,322.0,1.0,541.0,256.0,1.0,693.0,250.0,1.0,725.0,310.0,1.0,697.0,345.0,1.0,sports,"martial arts, different types",772
653,305,7,446,189,5.5254755451454125,,,,381.0,232.0,1.0,379.2767,190.0138,0.0,371.7233,5.9862,0.0,,,,,,,,,,,,,,,,,,,155.0,157.0,1.0,76.0,285.0,1.0,278.0,219.0,1.0,483.0,245.0,1.0,648.0,322.0,1.0,591.0,175.0,1.0,walking,backpacking,940
2314,860,18,919,117,2.765941431050195,849.0,276.0,1.0,863.0,123.0,1.0,869.6368,109.1002,0.0,909.3632,25.8998,0.0,831.0,498.0,1.0,824.0,405.0,1.0,809.0,274.0,1.0,888.0,278.0,1.0,882.0,407.0,1.0,882.0,480.0,1.0,846.0,276.0,1.0,797.0,203.0,1.0,802.0,94.0,1.0,924.0,152.0,1.0,915.0,245.0,1.0,920.0,329.0,1.0,sports,jai alai,152
1755,311,1,368,72,2.185186490897287,276.0,209.0,1.0,324.0,86.0,1.0,328.6169,71.2557,0.0,350.3831,1.7443,0.0,342.0,465.0,1.0,340.0,324.0,1.0,262.0,206.0,1.0,289.0,211.0,1.0,239.0,361.0,1.0,157.0,391.0,1.0,237.0,99.0,0.0,249.0,119.0,0.0,292.0,54.0,1.0,355.0,118.0,1.0,325.0,201.0,1.0,381.0,213.0,1.0,sports,frisbee,114
2829,546,77,626,187,3.2643529220965064,608.0,363.0,0.0,566.0,215.0,0.0,573.2549,184.892,0.0,598.7451,79.108,0.0,620.0,544.0,1.0,666.0,442.0,0.0,591.0,396.0,0.0,625.0,329.0,0.0,712.0,354.0,1.0,627.0,388.0,0.0,635.0,427.0,1.0,560.0,352.0,1.0,552.0,236.0,1.0,579.0,194.0,0.0,612.0,263.0,0.0,652.0,296.0,1.0,bicycling,unicycling,200
5233,630,134,672,187,1.6229750460188843,653.0,324.0,1.0,651.0,210.0,1.0,651.0,187.5496,0.0,651.0,133.4504,0.0,675.0,487.0,1.0,678.0,402.0,1.0,674.0,323.0,1.0,632.0,324.0,1.0,630.0,418.0,0.0,622.0,482.0,0.0,707.0,322.0,1.0,695.0,269.0,1.0,690.0,211.0,1.0,612.0,209.0,1.0,589.0,265.0,1.0,587.0,321.0,1.0,walking,walking,558
6579,479,208,534,266,1.918349290405686,438.0,360.0,0.0,486.0,272.0,0.0,490.341,264.5885,0.0,522.659,209.4115,0.0,423.0,402.0,1.0,532.0,414.0,1.0,451.0,346.0,1.0,424.0,373.0,0.0,506.0,458.0,1.0,545.0,559.0,1.0,633.0,223.0,1.0,585.0,244.0,1.0,513.0,263.0,1.0,459.0,281.0,0.0,412.0,319.0,1.0,420.0,326.0,1.0,sports,"skydiving, base jumping, bungee jumping",350
1896,347,86,379,134,1.384531689778172,373.0,245.0,1.0,369.0,155.0,1.0,366.0497,132.8731,0.0,359.9503,87.1269,0.0,364.0,368.0,1.0,359.0,319.0,1.0,349.0,246.0,1.0,396.0,243.0,1.0,378.0,317.0,1.0,375.0,372.0,1.0,337.0,261.0,1.0,337.0,206.0,1.0,337.0,159.0,1.0,400.0,151.0,1.0,405.0,203.0,1.0,411.0,251.0,1.0,sports,rollerblading,127
2124,328,99,371,154,1.675536928867878,283.0,252.0,1.0,321.0,152.0,1.0,328.6887,145.1207,0.0,370.3113,107.8793,0.0,283.0,393.0,1.0,314.0,317.0,1.0,299.0,251.0,1.0,267.0,252.0,1.0,289.0,320.0,1.0,305.0,390.0,0.0,332.0,146.0,0.0,347.0,178.0,0.0,347.0,165.0,1.0,294.0,139.0,1.0,313.0,151.0,0.0,333.0,146.0,0.0,sports,golf,144
7552,480,58,560,183,3.561797299117399,604.0,316.0,1.0,543.0,158.0,1.0,551.0368,171.1035,0.0,488.9632,69.8965,0.0,483.0,647.0,1.0,553.0,520.0,1.0,573.0,318.0,1.0,635.0,314.0,1.0,675.0,496.0,1.0,678.0,653.0,1.0,549.0,338.0,1.0,520.0,283.0,1.0,483.0,189.0,1.0,602.0,127.0,1.0,609.0,234.0,1.0,582.0,332.0,1.0,sports,golf,447
1666,594,5,643,71,1.9728233575259595,653.0,225.0,1.0,620.0,96.0,1.0,619.3501,70.8694,0.0,617.6499,5.1306,0.0,738.0,391.0,1.0,761.0,282.0,1.0,675.0,220.0,1.0,631.0,229.0,1.0,672.0,255.0,0.0,686.0,346.0,0.0,682.0,158.0,0.0,712.0,156.0,1.0,665.0,79.0,1.0,574.0,113.0,1.0,586.0,184.0,1.0,638.0,157.0,0.0,sports,horseback riding,109
7371,548,24,646,148,3.793214995225027,692.0,307.0,1.0,629.0,142.0,0.0,628.366,140.8905,0.0,565.634,31.1095,0.0,861.0,547.0,1.0,807.0,406.0,1.0,741.0,303.0,1.0,642.0,311.0,1.0,452.0,402.0,1.0,400.0,590.0,1.0,710.0,415.0,0.0,725.0,266.0,0.0,702.0,152.0,0.0,555.0,131.0,1.0,441.0,262.0,1.0,359.0,363.0,1.0,sports,"tai chi, qi gong, general",435
4536,881,246,926,321,2.0991426821443078,894.0,541.0,1.0,896.0,366.0,0.0,900.3325,318.342,0.0,906.6675,248.658,0.0,918.0,717.0,0.0,859.0,675.0,1.0,863.0,544.0,1.0,924.0,537.0,1.0,905.0,655.0,1.0,933.0,780.0,1.0,899.0,537.0,0.0,891.0,451.0,0.0,872.0,373.0,0.0,920.0,358.0,1.0,891.0,465.0,1.0,861.0,474.0,1.0,sports,track and field,331
4306,899,75,1018,245,4.980274691219351,908.0,539.0,0.0,869.0,270.0,0.0,906.1139,224.3852,0.0,1010.8861,95.6148,0.0,1426.0,606.0,1.0,1138.0,516.0,1.0,899.0,524.0,1.0,917.0,554.0,0.0,1013.0,806.0,1.0,905.0,1074.0,1.0,734.0,574.0,1.0,757.0,414.0,1.0,824.0,257.0,1.0,914.0,283.0,0.0,911.0,420.0,0.0,896.0,539.0,0.0,sports,juggling,65
4468,482,482,531,554,2.0902057315010887,592.0,582.0,1.0,512.0,554.0,0.0,511.7612,552.4372,0.0,501.2388,483.5628,0.0,526.0,371.0,1.0,546.0,460.0,1.0,576.0,593.0,1.0,607.0,570.0,1.0,618.0,463.0,1.0,703.0,440.0,1.0,490.0,570.0,1.0,494.0,601.0,1.0,474.0,569.0,1.0,549.0,538.0,0.0,573.0,581.0,0.0,671.0,590.0,1.0,sports,"gymnastics, general",328
4005,893,396,935,457,1.7774588602834107,802.0,556.0,0.0,899.0,459.0,1.0,901.5857,453.3977,0.0,926.4143,399.6023,0.0,630.0,632.0,1.0,739.0,646.0,1.0,814.0,559.0,1.0,790.0,553.0,0.0,820.0,654.0,1.0,820.0,765.0,1.0,957.0,473.0,0.0,949.0,471.0,0.0,943.0,471.0,1.0,854.0,447.0,1.0,798.0,469.0,1.0,739.0,511.0,1.0,sports,bowling,294
7831,1081,301,1145,381,2.458799707174214,1110.0,511.0,0.0,1124.0,396.0,1.0,1121.0368,381.1842,0.0,1104.9632,300.8158,0.0,1052.0,653.0,0.0,1042.0,527.0,0.0,1078.0,499.0,1.0,1141.0,523.0,0.0,1175.0,641.0,1.0,1188.0,740.0,1.0,983.0,468.0,1.0,1023.0,432.0,1.0,1076.0,392.0,1.0,1171.0,400.0,1.0,1211.0,449.0,1.0,1221.0,493.0,1.0,bicycling,bicycling,840
8906,542,198,613,280,2.603198033189177,628.0,410.0,1.0,587.0,276.0,0.0,588.2898,281.0236,0.0,566.7102,196.9764,0.0,583.0,601.0,1.0,579.0,497.0,1.0,605.0,410.0,1.0,651.0,410.0,1.0,647.0,486.0,1.0,658.0,598.0,1.0,647.0,267.0,1.0,607.0,317.0,1.0,561.0,289.0,1.0,612.0,262.0,0.0,669.0,293.0,0.0,677.0,307.0,0.0,sports,"cricket, batting, bowling, fielding",585
7364,1142,324,1242,459,4.032071427938746,1106.0,673.0,0.0,1186.0,475.0,0.0,1187.1836,458.5284,0.0,1196.8164,324.4716,0.0,1189.0,992.0,1.0,1222.0,812.0,1.0,1117.0,680.0,1.0,1095.0,666.0,0.0,1076.0,810.0,1.0,975.0,930.0,1.0,1318.0,378.0,1.0,1251.0,426.0,1.0,1141.0,464.0,1.0,1230.0,486.0,0.0,1280.0,455.0,0.0,1330.0,419.0,0.0,sports,"tai chi, qi gong, general",435
6671,845,181,1010,375,6.1122774806122795,1245.0,524.0,0.0,1028.0,277.0,0.0,1029.3662,276.9864,0.0,825.6338,279.0136,0.0,1146.0,997.0,0.0,1180.0,798.0,0.0,1257.0,519.0,0.0,1232.0,528.0,1.0,1208.0,897.0,1.0,,,,922.0,494.0,1.0,1065.0,398.0,0.0,1080.0,234.0,0.0,975.0,320.0,1.0,1053.0,513.0,1.0,987.0,590.0,1.0,walking,walking,366
5242,349,76,404,143,2.080399961545856,386.0,286.0,0.0,374.0,183.0,1.0,375.3213,144.1533,0.0,377.6787,74.8467,0.0,430.0,456.0,1.0,426.0,369.0,1.0,406.0,284.0,0.0,365.0,288.0,1.0,365.0,390.0,1.0,350.0,475.0,1.0,474.0,299.0,1.0,434.0,235.0,1.0,412.0,179.0,1.0,335.0,186.0,1.0,339.0,244.0,1.0,386.0,259.0,0.0,walking,walking,558
671,251,34,301,96,1.9115815441670279,312.0,205.0,0.0,288.0,111.0,0.0,284.0421,95.828,0.0,267.9579,34.172,0.0,298.0,372.0,0.0,277.0,321.0,0.0,291.0,207.0,0.0,333.0,203.0,1.0,288.0,285.0,1.0,313.0,358.0,1.0,229.0,158.0,1.0,261.0,160.0,1.0,273.0,110.0,0.0,302.0,111.0,1.0,300.0,156.0,1.0,253.0,137.0,1.0,walking,walking,56
2075,356,85,392,145,1.6793141457154463,353.0,195.0,1.0,376.0,140.0,1.0,376.232,142.8994,0.0,371.768,87.1006,0.0,318.0,313.0,1.0,328.0,247.0,1.0,339.0,194.0,1.0,366.0,195.0,1.0,380.0,250.0,0.0,373.0,318.0,0.0,320.0,181.0,1.0,306.0,171.0,1.0,341.0,132.0,1.0,411.0,148.0,1.0,421.0,176.0,1.0,425.0,195.0,1.0,bicycling,bicycling,840
8830,813,185,927,324,4.314463118396077,763.0,537.0,0.0,810.0,383.0,0.0,839.5774,319.6551,0.0,900.4226,189.3449,0.0,708.0,856.0,1.0,834.0,639.0,0.0,735.0,557.0,0.0,790.0,516.0,0.0,,,,749.0,835.0,0.0,723.0,542.0,1.0,667.0,413.0,1.0,785.0,381.0,1.0,834.0,384.0,0.0,744.0,436.0,0.0,834.0,516.0,0.0,dancing,Anishinaabe Jingle Dancing,580
6394,507,19,620,173,4.58425130201214,863.0,311.0,0.0,647.0,123.0,0.0,636.1981,119.5072,0.0,490.8019,72.4928,0.0,679.0,582.0,1.0,625.0,398.0,1.0,890.0,299.0,0.0,836.0,322.0,1.0,685.0,520.0,1.0,814.0,694.0,1.0,425.0,369.0,0.0,545.0,303.0,0.0,642.0,111.0,0.0,652.0,135.0,1.0,539.0,295.0,1.0,427.0,369.0,1.0,bicycling,bicycling,780
7671,467,160,539,265,3.055549705044904,726.0,255.0,0.0,561.0,231.0,0.0,551.5175,227.9754,0.0,454.4825,197.0246,0.0,717.0,498.0,1.0,657.0,376.0,1.0,713.0,255.0,0.0,739.0,254.0,1.0,690.0,400.0,1.0,819.0,456.0,1.0,559.0,376.0,1.0,615.0,320.0,0.0,562.0,235.0,0.0,559.0,227.0,1.0,642.0,267.0,1.0,601.0,344.0,1.0,bicycling,bicycling,454
